"","CP","VTL20days","VTL80days","VTL360days"
"3137",3622.757429,3317.81786122222,3391.05870177778,2297.17452399999
"3138",3866.129217,3313.71228744444,3394.27721205555,2283.30109399999
"3139",3895.435211,3309.60671366667,3397.49572233333,2269.42766399999
"3140",3931.613829,3305.50113988889,3400.71423261111,2255.55423399999
"3141",3892.261794,3301.39556611111,3403.93274288889,2241.68080399999
"3142",3948.300511,3297.28999233333,3407.15125316666,2227.80737399999
"3143",4110.151121,3293.18441855555,3410.36976344444,2213.93394399999
"3144",3754.18379,3289.07884477778,3413.58827372222,2200.06051399999
"3145",3822.018697,3284.973271,3416.806784,2186.18708399999
"3146",3796.175068,3280.86769722222,3420.02529427777,2172.31365399999
"3147",3799.381992,3276.76212344444,3423.24380455555,2158.44022399999
"3148",3792.947723,3272.65654966666,3426.46231483333,2144.56679399999
"3149",3810.632693,3268.55097588889,3429.68082511111,2130.69336399999
"3150",3809.643391,3264.44540211111,3432.89933538888,2116.81993399999
"3151",3782.38187,3260.33982833333,3436.11784566666,2102.94650399999
"3152",3698.161855,3256.23425455555,3439.33635594444,2089.07307399999
"3153",3840.128049,3252.12868077778,3442.55486622222,2075.19964399999
"3154",3851.998425,3248.023107,3445.77337649999,2061.32621399999
"3155",3855.923168,3243.91753322222,3448.99188677777,2047.45278399999
"3156",3839.233553,3239.81195944444,3452.21039705555,2033.57935399999
"3157",3910.361167,3235.70638566666,3455.42890733333,2019.70592399999
"3158",3903.911951,3231.60081188889,3458.6474176111,2005.83249399999
"3159",3851.568922,3227.49523811111,3461.86592788888,1991.95906399999
"3160",3858.914824,3223.38966433333,3465.08443816666,1978.08563399999
"3161",3851.957466,3219.28409055555,3468.30294844444,1964.21220399999
"3162",3853.783265,3215.17851677777,3471.52145872221,1950.33877399999
"3163",3901.914207,3211.072943,3474.73996899999,1936.46534399999
"3164",3989.796077,3206.96736922222,3477.95847927777,1922.59191399999
"3165",3967.143494,3202.86179544444,3481.17698955555,1908.71848399999
"3166",3969.440146,3198.75622166666,3484.39549983333,1894.84505399999
"3167",3996.167904,3194.65064788889,3487.6140101111,1880.97162399999
"3168",4030.655276,3190.54507411111,3490.83252038888,1867.09819399999
"3169",3976.27385,3186.43950033333,3494.05103066666,1853.22476399999
"3170",3983.887646,3182.33392655555,3497.26954094444,1839.35133399999
"3171",3981.776033,3178.22835277777,3500.48805122221,1825.47790399999
"3172",3970.666988,3174.122779,3503.70656149999,1811.60447399999
"3173",3908.238839,3170.01720522222,3506.92507177777,1797.73104399999
"3174",3917.763402,3917.763402,3510.14358205555,1783.85761399999
"3175",4027.007918,3929.65467440426,3513.36209233332,1769.98418399999
"3176",4010.937462,3941.54594680851,3516.5806026111,1756.11075399999
"3177",4089.46104,3953.43721921277,3519.79911288888,1742.23732399999
"3178",4091.891038,3965.32849161702,3523.01762316666,1728.36389399999
"3179",4094.317815,3977.21976402128,3526.23613344443,1714.49046399999
"3180",4138.417808,3989.11103642553,3529.45464372221,1700.61703399999
"3181",4903.719462,4001.00230882979,3532.67315399999,1686.74360399999
"3182",4960.227603,4012.89358123404,3535.89166427777,1672.87017399999
"3183",4911.269702,4024.7848536383,3539.11017455554,1658.99674399999
"3184",5033.225484,4036.67612604255,3542.32868483332,1645.12331399999
"3185",5044.356846,4048.56739844681,3545.5471951111,1631.24988399999
"3186",5189.111956,4060.45867085106,3548.76570538888,1617.37645399999
"3187",5283.423025,4072.34994325532,3551.98421566665,1603.50302399999
"3188",5195.577909,4084.24121565957,3555.20272594443,1589.62959399999
"3189",5311.741603,4096.13248806383,3558.42123622221,1575.75616399999
"3190",5050.666009,4108.02376046808,3561.63974649999,1561.88273399999
"3191",5082.861432,4119.91503287234,3564.85825677776,1548.00930399999
"3192",5074.790693,4131.8063052766,3568.07676705554,1534.13587399999
"3193",5156.804041,4143.69757768085,3571.29527733332,1520.26244399999
"3194",5042.897738,4155.58885008511,3574.5137876111,1506.38901399999
"3195",5205.962957,4167.48012248936,3577.73229788887,1492.51558399999
"3196",5226.352215,4179.37139489362,3580.95080816665,1478.64215399999
"3197",5278.50234,4191.26266729787,3584.16931844443,1464.76872399999
"3198",5289.951219,4203.15393970213,3587.38782872221,1450.89529399999
"3199",5313.973262,4215.04521210639,3590.60633899998,1437.02186399999
"3200",5295.733828,4226.93648451064,3593.82484927776,1423.14843399999
"3201",5383.799975,4238.8277569149,3597.04335955554,1409.27500399999
"3202",5544.862712,4250.71902931915,3600.26186983332,1395.40157399999
"3203",5431.94792,4262.61030172341,3603.4803801111,1381.52814399999
"3204",5127.673167,4274.50157412766,3606.69889038887,1367.65471399999
"3205",5150.164661,4286.39284653192,3609.91740066665,1353.78128399999
"3206",5181.807764,4298.28411893618,3613.13591094443,1339.90785399999
"3207",5148.669615,4310.17539134043,3616.35442122221,1326.03442399999
"3208",5148.800493,5148.800493,5148.800493,1312.16099399999
"3209",5266.618203,5185.16196465517,5185.16196465517,1298.28756399999
"3210",5315.175329,5221.52343631034,5221.52343631034,1284.41413399999
"3211",5393.129376,5257.88490796552,5257.88490796552,1270.54070399999
"3212",5658.430388,5294.24637962069,5294.24637962069,1256.66727399999
"3213",5774.712429,5330.60785127586,5330.60785127586,1242.79384399999
"3214",5728.351702,5366.96932293104,5366.96932293104,1228.92041399999
"3215",5691.688374,5403.33079458621,5403.33079458621,1215.04698399999
"3216",5825.744893,5439.69226624138,5439.69226624138,1201.17355399999
"3217",5931.800595,5476.05373789655,5476.05373789655,1187.30012399999
"3218",6150.140445,5512.41520955173,5512.41520955173,1173.42669399999
"3219",6357.463494,5548.7766812069,5548.7766812069,1159.55326399999
"3220",7325.08286,5585.13815286207,5585.13815286207,1145.67983399999
"3221",6942.623175,5621.49962451725,5621.49962451725,1131.80640399999
"3222",7798.905736,5657.86109617242,5657.86109617242,1117.93297399999
"3223",7955.557682,5694.22256782759,5694.22256782759,1104.05954399999
"3224",8215.206838,5730.58403948276,5730.58403948276,1090.18611399999
"3225",7862.071602,5766.94551113794,5766.94551113794,1076.31268399998
"3226",7326.920682,5803.30698279311,5803.30698279311,1062.43925399998
"3227",7277.987563,5839.66845444828,5839.66845444828,1048.56582399998
"3228",8219.742787,5876.02992610346,5876.02992610346,1034.69239399998
"3229",7981.139379,5912.39139775863,5912.39139775863,1020.81896399998
"3230",7983.808477,5948.7528694138,5948.7528694138,1006.94553399998
"3231",7667.902115,7667.902115,5985.11434106897,993.072103999984
"3232",7897.471294,7791.90936642857,6021.47581272415,979.198673999984
"3233",7987.100368,7915.91661785714,6057.83728437932,965.325243999984
"3234",8061.591761,8039.92386928571,6094.19875603449,951.451813999984
"3235",8731.524956,8163.93112071428,6130.56022768967,937.578383999984
"3236",8816.786708,8287.93837214286,6166.92169934484,923.704953999984
"3237",8719.125848,8411.94562357143,6203.28317100001,909.831523999984
"3238",8655.488506,8535.952875,6239.64464265518,895.958093999984
"3239",8271.621963,8659.96012642857,6276.00611431036,882.084663999984
"3240",8556.222186,8783.96737785714,6312.36758596553,868.211233999984
"3241",8554.80733,8907.97462928571,6348.7290576207,854.337803999983
"3242",8744.353745,9031.98188071428,6385.09052927588,840.464373999983
"3243",8173.401271,9155.98913214285,6421.45200093105,826.590943999983
"3244",7649.939332,9279.99638357143,6457.81347258622,812.717513999983
"3245",7798.544466,9404.003635,6494.17494424139,798.844083999983
"3246",7776.713326,9528.01088642857,6530.53641589657,784.970653999983
"3247",8023.950093,9652.01813785714,6566.89788755174,771.097223999983
"3248",7939.805155,9776.02538928571,6603.25935920691,757.223793999983
"3249",7634.065751,7634.065751,6639.62083086209,743.350363999983
"3250",7993.302539,7650.25112318182,6675.98230251726,729.476933999983
"3251",7922.483627,7666.43649536364,6712.34377417243,715.603503999982
"3252",8146.756125,7682.62186754545,6748.7052458276,701.730073999982
"3253",8232.777341,7698.80723972727,6785.06671748278,687.856643999982
"3254",8698.004815,7714.99261190909,6821.42818913795,673.983213999982
"3255",8850.584816,7731.17798409091,6857.78966079312,660.109783999982
"3256",9019.517007,7747.36335627273,6894.1511324483,646.236353999982
"3257",9340.572189,7763.54872845454,6930.51260410347,632.362923999982
"3258",9047.132744,7779.73410063636,6966.87407575864,618.489493999982
"3259",9285.055677,7795.91947281818,7003.23554741381,604.616063999982
"3260",9546.719778,7812.104845,7039.59701906899,590.742633999982
"3261",10083.48631,7828.29021718182,7075.95849072416,576.869203999981
"3262",10685.29523,7844.47558936363,7112.31996237933,562.995773999981
"3263",10794.4277,7860.66096154545,7148.68143403451,549.122343999981
"3264",11004.20691,7876.84633372727,7185.04290568968,535.248913999981
"3265",11726.26383,7893.03170590909,7221.40437734485,521.375483999981
"3266",12863.46068,7909.2170780909,7257.76584900002,507.502053999981
"3267",11109.79784,7925.40245027272,7294.1273206552,493.628623999981
"3268",12358.20796,7941.58782245454,7330.48879231037,479.755193999981
"3269",11944.35155,7957.77319463636,7366.85026396554,465.881763999981
"3270",10842.61671,7973.95856681818,7403.21173562072,452.008333999981
"3271",10569.55173,7990.14393899999,7439.57320727589,438.13490399998
"3272",10766.08332,8006.32931118181,7475.93467893106,424.26147399998
"3273",11952.02489,8022.51468336363,7512.29615058623,410.38804399998
"3274",11177.01038,8038.70005554545,7548.65762224141,396.51461399998
"3275",10998.3991,10998.3991,7585.01909389658,382.64118399998
"3276",11208.2256,11127.7965365,7621.38056555175,368.76775399998
"3277",11456.1836,11257.193973,7657.74203720693,354.89432399998
"3278",12319.62288,11386.5914095,7694.1035088621,341.02089399998
"3279",12579.10762,11515.988846,7730.46498051727,327.14746399998
"3280",12106.78293,11645.3862825,7766.82645217244,313.27403399998
"3281",11294.67803,11774.783719,7803.18792382762,299.400603999979
"3282",11813.32372,11904.1811555,7839.54939548279,285.527173999979
"3283",11346.83715,12033.578592,7875.91086713796,271.653743999979
"3284",10283.07579,12162.9760285,7912.27233879314,257.780313999979
"3285",10926.38027,12292.373465,7948.63381044831,243.906883999979
"3286",9471.140865,12421.7709015,7984.99528210348,230.033453999979
"3287",9674.882461,12551.168338,8021.35675375866,216.160023999979
"3288",10679.89069,12680.5657745,8057.71822541383,202.286593999979
"3289",10532.20273,12809.963211,8094.079697069,188.413163999979
"3290",10862.64855,12939.3606475,8130.44116872417,174.539733999979
"3291",10589.70649,13068.758084,8166.80264037935,160.666303999978
"3292",10318.56093,13198.1555205,8203.16411203452,146.792873999978
"3293",9866.64894,13327.552957,8239.52558368969,132.919443999978
"3294",9792.787537,13456.9503935,8275.88705534487,119.046013999978
"3295",9897.186786,13586.34783,8312.24852700004,105.172583999978
"3296",9836.696788,13715.7452665,8348.60999865521,91.299153999978
"3297",9446.672052,9446.672052,8384.97147031038,77.4257239999779
"3298",9529.788792,9444.44761445455,8421.33294196556,63.5522939999778
"3299",9504.158916,9442.22317690909,9504.158916,49.6788639999777
"3300",9589.109206,9439.99873936364,9552.01999757143,35.8054339999776
"3301",10059.00402,9437.77430181818,9599.88107914286,21.9320039999775
"3302",10400.30701,9435.54986427273,9647.74216071429,8.0585739999774
"3303",10529.69445,9433.32542672728,9695.60324228572,-5.8148560000227
"3304",10810.42167,9431.10098918182,9743.46432385715,-19.6882860000228
"3305",10986.50893,9428.87655163637,9791.32540542858,-33.5617160000229
"3306",11790.02394,9426.65211409092,9839.186487,-47.435146000023
"3307",11423.497,9424.42767654546,9887.04756857143,-61.3085760000231
"3308",11967.27355,9422.20323900001,9934.90865014286,-75.1820060000232
"3309",11938.23461,9419.97880145455,9982.76973171429,-89.0554360000233
"3310",11858.3411,9417.7543639091,10030.6308132857,-102.928866000023
"3311",11303.73056,9415.52992636365,10078.4918948572,-116.802296000023
"3312",11530.19524,9413.30548881819,10126.3529764286,-130.675726000024
"3313",11384.69625,9411.08105127274,10174.214058,-144.549156000024
"3314",10867.05476,9408.85661372728,10222.0751395714,-158.422586000024
"3315",10024.37959,9406.63217618183,10269.9362211429,-172.296016000024
"3316",10310.08587,9404.40773863638,10317.7973027143,-186.169446000024
"3317",10373.3219,9402.18330109092,10365.6583842857,-200.042876000024
"3318",10207.15556,9399.95886354547,10413.5194658572,-213.916306000024
"3319",10331.30998,9397.73442600002,10461.3805474286,-227.789736000024
"3320",10884.62977,9395.50998845456,10509.241629,-241.663166000024
"3321",10771.39238,9393.28555090911,10557.1027105714,-255.536596000024
"3322",10096.83022,9391.06111336365,10604.9637921429,-269.410026000025
"3323",10119.71452,9388.8366758182,10652.8248737143,-283.283456000025
"3324",10414.14417,9386.61223827275,10700.6859552857,-297.156886000025
"3325",10147.08715,9384.38780072729,10748.5470368572,-311.030316000025
"3326",10100.35678,9382.16336318184,10796.4081184286,-324.903746000025
"3327",10362.64347,9379.93892563638,10844.2692,-338.777176000025
"3328",10168.22157,9377.71448809093,10892.1302815714,-352.650606000025
"3329",9724.799978,9375.49005054548,10939.9913631429,-366.524036000025
"3330",9482.311735,9482.311735,10987.8524447143,-380.397466000025
"3331",9577.678823,9483.39172539394,11035.7135262857,-394.270896000025
"3332",9605.024461,9484.47171578788,11083.5746078572,-408.144326000026
"3333",9762.936557,9485.55170618182,11131.4356894286,-422.017756000026
"3334",10377.33838,9486.63169657575,11179.296771,-435.891186000026
"3335",10618.78151,9487.71168696969,11227.1578525715,-449.764616000026
"3336",10577.24108,9488.79167736363,11275.0189341429,-463.638046000026
"3337",10580.1847,9489.87166775757,11322.8800157143,-477.511476000026
"3338",10330.84973,9490.95165815151,11370.7410972857,-491.384906000026
"3339",10494.50696,9492.03164854545,11418.6021788572,-505.258336000026
"3340",10407.26566,9493.11163893939,11466.4632604286,-519.131766000026
"3341",10332.46444,9494.19162933333,11514.324342,-533.005196000026
"3342",10085.95192,9495.27161972726,11562.1854235715,-546.878626000027
"3343",10142.14806,9496.3516101212,11610.0465051429,-560.752056000027
"3344",10403.35997,9497.43160051514,11657.9075867143,-574.625486000027
"3345",10345.33875,9498.51159090908,11705.7686682857,-588.498916000027
"3346",10363.4529,9499.59158130302,11753.6297498572,-602.372346000027
"3347",10306.16967,9500.67157169696,11801.4908314286,-616.245776000027
"3348",10257.82276,9501.7515620909,11849.351913,-630.119206000027
"3349",10195.61118,9502.83155248483,11897.2129945715,-643.992636000027
"3350",10161.31887,9503.91154287877,11945.0740761429,-657.866066000027
"3351",10268.39263,9504.99153327271,11992.9351577143,-671.739496000027
"3352",10170.12512,9506.07152366665,12040.7962392857,-685.612926000028
"3353",9986.406108,9507.15151406059,12088.6573208572,-699.486356000028
"3354",10047.01347,9508.23150445453,12136.5184024286,-713.359786000028
"3355",9692.741048,9509.31149484847,12184.379484,-727.233216000028
"3356",8613.671249,9510.39148524241,12232.2405655715,-741.106646000028
"3357",8424.157646,9511.47147563634,12280.1016471429,-754.980076000028
"3358",8091.695299,9512.55146603028,12327.9627287143,-768.853506000028
"3359",8186.779639,9513.63145642422,12375.8238102858,-782.726936000028
"3360",8201.979013,9514.71144681816,12423.6848918572,-796.600366000028
"3361",8064.508062,9515.7914372121,12471.5459734286,-810.473796000028
"3362",8282.365454,9516.87142760604,12519.407055,-824.347226000029
"3363",8314.55139,9517.95141799998,12567.2681365715,-838.220656000029
"3364",8362.530732,9519.03140839392,12615.1292181429,-852.094086000029
"3365",8254.33991,9520.11139878785,12662.9902997143,-865.967516000029
"3366",8165.686151,9521.19138918179,12710.8513812858,-879.840946000029
"3367",8141.633714,9522.27137957573,12758.7124628572,-893.714376000029
"3368",7854.609813,7854.609813,12806.5735444286,-907.587806000029
"3369",8226.023429,7830.9012644,12854.434626,-921.461236000029
"3370",8190.115121,7807.1927158,12902.2957075715,-935.334666000029
"3371",8598.331921,7783.4841672,12950.1567891429,-949.208096000029
"3372",8578.090379,7759.7756186,12998.0178707143,-963.081526000029
"3373",8289.854029,7736.06707,13045.8789522858,-976.95495600003
"3374",8323.750144,7712.3585214,13093.7400338572,-990.82838600003
"3375",8291.250651,7688.6499728,13141.6011154286,-1004.70181600003
"3376",8346.368437,7664.9414242,13189.462197,-1018.57524600003
"3377",8160.712628,7641.2328756,13237.3232785715,-1032.44867600003
"3378",8003.855923,7617.524327,13285.1843601429,-1046.32210600003
"3379",8072.489382,7593.8157784,13333.0454417143,-1060.19553600003
"3380",7959.331994,7570.1072298,13380.9065232858,-1074.06896600003
"3381",7948.477337,7546.3986812,13428.7676048572,-1087.94239600003
"3382",8213.709039,7522.69013260001,13476.6286864286,-1101.81582600003
"3383",8211.654559,7498.98158400001,13524.4897680001,-1115.68925600003
"3384",8029.205373,7475.27303540001,13572.3508495715,-1129.56268600003
"3385",7458.035857,7451.56448680001,13620.2119311429,-1143.43611600003
"3386",7454.371138,7454.371138,7454.371138,-1157.30954600003
"3387",8656.655178,7450.706419,7450.706419,-1171.18297600003
"3388",9249.646761,7447.0417,7447.0417,-1185.05640600003
"3389",9558.156044,7443.376981,7443.376981,-1198.92983600003
"3390",9319.178142,7439.712262,7439.712262,-1212.80326600003
"3391",9431.207124,7436.047543,7436.047543,-1226.67669600003
"3392",9182.855065,7432.382824,7432.382824,-1240.55012600003
"3393",9155.277299,7428.718105,7428.718105,-1254.42355600003
"3394",9251.381293,7425.05338600001,7425.05338600001,-1268.29698600003
"3395",9300.190838,7421.38866700001,7421.38866700001,-1282.17041600003
"3396",9209.638696,7417.72394800001,7417.72394800001,-1296.04384600003
"3397",9418.360131,7414.05922900001,7414.05922900001,-1309.91727600003
"3398",9330.787223,7410.39451000001,7410.39451000001,-1323.79070600003
"3399",9354.933382,7406.72979100001,7406.72979100001,-1337.66413600003
"3400",9210.748222,7403.06507200001,7403.06507200001,-1351.53756600003
"3401",8791.333935,7399.40035300001,7399.40035300001,-1365.41099600003
"3402",8810.784562,7395.73563400001,7395.73563400001,-1379.28442600003
"3403",9042.890723,7392.07091500001,7392.07091500001,-1393.15785600003
"3404",8713.20793,7388.40619600001,7388.40619600001,-1407.03128600003
"3405",8788.958143,7384.74147700001,7384.74147700001,-1420.90471600003
"3406",8766.729431,7381.07675800001,7381.07675800001,-1434.77814600003
"3407",8645.435804,7377.41203900001,7377.41203900001,-1448.65157600003
"3408",8465.877889,7373.74732000001,7373.74732000001,-1462.52500600003
"3409",8477.690243,7370.08260100001,7370.08260100001,-1476.39843600003
"3410",8505.161223,7366.41788200001,7366.41788200001,-1490.27186600003
"3411",8183.533414,7362.75316300001,7362.75316300001,-1504.14529600003
"3412",8116.820673,7359.08844400002,7359.08844400002,-1518.01872600003
"3413",8076.55466,7355.42372500002,7355.42372500002,-1531.89215600003
"3414",7612.277488,7351.75900600002,7351.75900600002,-1545.76558600003
"3415",7277.524273,7348.09428700002,7348.09428700002,-1559.63901600003
"3416",7324.836179,7344.42956800002,7344.42956800002,-1573.51244600003
"3417",6943.380656,6943.380656,7340.76484900002,-1587.38587600003
"3418",7139.044686,6926.89709206452,7337.10013000002,-1601.25930600003
"3419",7165.43773,6910.41352812903,7333.43541100002,-1615.13273600003
"3420",7526.863817,6893.92996419355,7329.77069200002,-1629.00616600003
"3421",7436.336382,6877.44640025806,7326.10597300002,-1642.87959600003
"3422",7747.738042,6860.96283632258,7322.44125400002,-1656.75302600003
"3423",7556.193721,6844.4792723871,7318.77653500002,-1670.62645600003
"3424",7417.727206,6827.99570845161,7315.11181600002,-1684.49988600003
"3425",7318.312522,6811.51214451613,7311.44709700002,-1698.37331600003
"3426",7306.446233,6795.02858058064,7307.78237800002,-1712.24674600003
"3427",7215.020345,6778.54501664516,7304.11765900002,-1726.12017600003
"3428",7404.086795,6762.06145270967,7300.45294000002,-1739.99360600004
"3429",7534.208356,6745.57788877419,7296.78822100003,-1753.86703600004
"3430",7512.061403,6729.09432483871,7293.12350200003,-1767.74046600004
"3431",7528.940269,6712.61076090322,7289.45878300003,-1781.61389600004
"3432",7340.227459,6696.12719696774,7285.79406400003,-1795.48732600004
"3433",7232.091784,6679.64363303225,7282.12934500003,-1809.36075600004
"3434",7200.464446,6663.16006909677,7278.46462600003,-1823.23418600004
"3435",7192.849024,6646.67650516128,7274.79990700003,-1837.10761600004
"3436",7244.90372,6630.1929412258,7271.13518800003,-1850.98104600004
"3437",7071.10709,6613.70937729032,7267.47046900003,-1864.85447600004
"3438",7111.28667,6597.22581335483,7263.80575000003,-1878.72790600004
"3439",6882.395795,6580.74224941935,7260.14103100003,-1892.60133600004
"3440",6608.96198,6608.96198,6608.96198,-1906.47476600004
"3441",7284.625484,6594.42203756522,6594.42203756522,-1920.34819600004
"3442",7146.167638,6579.88209513044,6579.88209513044,-1934.22162600004
"3443",7184.219172,6565.34215269565,6565.34215269565,-1948.09505600004
"3444",7140.298011,6550.80221026087,6550.80221026087,-1961.96848600004
"3445",7479.402408,6536.26226782609,6536.26226782609,-1975.84191600004
"3446",7321.748724,6521.72232539131,6521.72232539131,-1989.71534600004
"3447",7235.629084,6507.18238295652,6507.18238295652,-2003.58877600004
"3448",7191.174166,6492.64244052174,6492.64244052174,-2017.46220600004
"3449",7194.639758,6478.10249808696,6478.10249808696,-2031.33563600004
"3450",7237.150447,6463.56255565218,6463.56255565218,-2045.20906600004
"3451",7306.643308,6449.02261321739,6449.02261321739,-2059.08249600004
"3452",7391.578521,6434.48267078261,6434.48267078261,-2072.95592600004
"3453",7229.397101,6419.94272834783,6419.94272834783,-2086.82935600004
"3454",7167.395055,6405.40278591305,6405.40278591305,-2100.70278600004
"3455",7170.631869,6390.86284347826,6390.86284347826,-2114.57621600004
"3456",6946.825269,6946.825269,6376.32290104348,-2128.44964600004
"3457",7315.30936,6967.9417245625,6361.7829586087,-2142.32307600004
"3458",7343.164194,6989.058180125,6347.24301617392,-2156.19650600004
"3459",7345.530692,7010.1746356875,6332.70307373913,-2170.06993600004
"3460",7765.797735,7031.29109125,6318.16313130435,-2183.94336600004
"3461",8136.086842,7052.4075468125,6303.62318886957,-2197.81679600004
"3462",8059.699529,7073.524002375,6289.08324643479,-2211.69022600004
"3463",7817.136093,7094.6404579375,6274.543304,-2225.56365600004
"3464",8129.81792,7115.7569135,6260.00336156522,-2239.43708600004
"3465",8032.005495,7136.8733690625,6245.46341913044,-2253.31051600004
"3466",8164.549993,7157.989824625,6230.92347669566,-2267.18394600004
"3467",8121.925668,7179.1062801875,6216.38353426087,-2281.05737600004
"3468",8830.167873,7200.22273575,6201.84359182609,-2294.93080600004
"3469",8811.448203,7221.3391913125,6187.30364939131,-2308.80423600004
"3470",8718.686998,7242.455646875,6172.76370695653,-2322.67766600004
"3471",8912.541904,7263.5721024375,6158.22376452174,-2336.55109600004
"3472",8928.180757,7284.688558,6143.68382208696,-2350.42452600004
"3473",8687.354837,7305.8050135625,6129.14387965218,-2364.29795600004
"3474",8636.258786,7326.921469125,6114.6039372174,-2378.17138600004
"3475",8730.86756,7348.0379246875,6100.06399478261,-2392.04481600004
"3476",8647.900474,7369.15438025,6085.52405234783,-2405.91824600004
"3477",8366.384614,7390.2708358125,6070.98410991305,-2419.79167600004
"3478",8423.390958,7411.387291375,6056.44416747827,-2433.66510600004
"3479",8344.774569,8344.774569,6041.90422504348,-2447.53853600004
"3480",8573.87481,8405.55497334783,6027.3642826087,-2461.41196600004
"3481",8901.959285,8466.33537769565,6012.82434017392,-2475.28539600004
"3482",9297.388318,8527.11578204348,5998.28439773914,-2489.15882600004
"3483",9311.947544,8587.8961863913,5983.74445530435,-2503.03225600004
"3484",9508.920965,8648.67659073913,5969.20451286957,-2516.90568600004
"3485",9357.284782,8709.45699508696,5954.66457043479,-2530.77911600004
"3486",9381.886029,8770.23739943478,5940.12462800001,-2544.65254600004
"3487",9339.387063,8831.01780378261,5925.58468556522,-2558.52597600004
"3488",9279.812521,8891.79820813044,5911.04474313044,-2572.39940600004
"3489",9161.627198,8952.57861247826,5896.50480069566,-2586.27283600004
"3490",9628.136776,9013.35901682609,5881.96485826088,-2600.14626600004
"3491",9739.280436,9074.13942117392,5867.42491582609,-2614.01969600004
"3492",9800.2794,9134.91982552174,5852.88497339131,-2627.89312600004
"3493",9911.293408,9195.70022986957,5838.34503095653,-2641.76655600004
"3494",10151.0832,9256.48063421739,5823.80508852175,-2655.63998600004
"3495",9872.361873,9317.26103856522,5809.26514608696,-2669.51341600004
"3496",10272.22256,9378.04144291305,5794.72520365218,-2683.38684600004
"3497",10360.13522,9438.82184726087,5780.1852612174,-2697.26027600004
"3498",10235.49732,9499.6022516087,5765.64531878262,-2711.13370600004
"3499",10361.61569,9560.38265595653,5751.10537634783,-2725.00713600004
"3500",9911.724327,9621.16306030435,5736.56543391305,-2738.88056600004
"3501",9952.046612,9681.94346465218,5722.02549147827,-2752.75399600004
"3502",9683.079628,9742.723869,5707.48554904349,-2766.62742600004
"3503",10195.30379,9803.50427334783,5692.94560660871,-2780.50085600004
"3504",9636.002299,9864.28467769566,5678.40566417392,-2794.37428600004
"3505",9614.030122,9925.06508204348,5663.86572173914,-2808.24771600004
"3506",9701.797503,9985.84548639131,5649.32577930436,-2822.12114600004
"3507",9675.249058,10046.6258907391,5634.78583686958,-2835.99457600004
"3508",9972.842423,10107.406295087,5620.24589443479,-2849.86800600004
"3509",9648.007883,10168.1866994348,5605.70595200001,-2863.74143600004
"3510",9344.28714,10228.9671037826,5591.16600956523,-2877.61486600004
"3511",8798.888949,10289.7475081304,5576.62606713045,-2891.48829600004
"3512",8779.029482,10350.5279124783,5562.08612469566,-2905.36172600004
"3513",8750.593446,10411.3083168261,5547.54618226088,-2919.23515600004
"3514",8582.0903,10472.0887211739,5533.0062398261,-2933.10858600004
"3515",8541.773894,10532.8691255217,5518.46629739132,-2946.98201600004
"3516",8906.214756,10593.6495298696,5503.92635495653,-2960.85544600004
"3517",8768.810614,10654.4299342174,5489.38641252175,-2974.72887600004
"3518",8756.369572,10715.2103385652,5474.84647008697,-2988.60230600004
"3519",9062.615803,10775.9907429131,5460.30652765219,-3002.47573600004
"3520",9147.085059,10836.7711472609,5445.7665852174,-3016.34916600004
"3521",8898.306957,10897.5515516087,5431.22664278262,-3030.22259600004
"3522",8109.614541,10958.3319559565,5416.68670034784,-3044.09602600004
"3523",7896.38532,11019.1123603044,5402.14675791306,-3057.96945600004
"3524",7909.927875,11079.8927646522,5387.60681547827,-3071.84288600004
"3525",7939.341335,11140.673169,5373.06687304349,-3085.71631600004
"3526",4959.313414,4959.313414,4959.313414,-3099.58974600004
"3527",5627.692388,4887.28232559574,4940.13145393023,-3113.46317600004
"3528",5145.172506,4815.25123719149,4920.94949386047,-3127.33660600004
"3529",5358.610663,4743.22014878723,4901.7675337907,-3141.21003600004
"3530",5012.927388,4671.18906038298,4882.58557372093,-3155.08346600005
"3531",5416.754711,4599.15797197872,4863.40361365116,-3168.95689600005
"3532",5392.487836,4527.12688357447,4844.2216535814,-3182.83032600005
"3533",6203.551632,4455.09579517021,4825.03969351163,-3196.70375600005
"3534",6174.149476,4383.06470676596,4805.85773344186,-3210.57718600005
"3535",6175.831022,4311.0336183617,4786.6757733721,-3224.45061600005
"3536",5830.56098,4239.00252995744,4767.49381330233,-3238.32404600005
"3537",6486.408657,4166.97144155319,4748.31185323256,-3252.19747600005
"3538",6775.057619,4094.94035314893,4729.12989316279,-3266.07090600005
"3539",6689.969013,4022.90926474468,4709.94793309303,-3279.94433600005
"3540",6754.460336,3950.87817634042,4690.76597302326,-3293.81776600005
"3541",6490.795415,3878.84708793617,4671.58401295349,-3307.69119600005
"3542",6231.81989,3806.81599953191,4652.40205288372,-3321.56462600005
"3543",5904.857587,3734.78491112766,4633.22009281396,-3335.43805600005
"3544",6436.9057,3662.7538227234,4614.03813274419,-3349.31148600005
"3545",6432.383242,3590.72273431915,4594.85617267442,-3363.18491600005
"3546",6643.110009,3518.69164591489,4575.67421260466,-3377.05834600005
"3547",6792.742222,3446.66055751064,4556.49225253489,-3390.93177600005
"3548",6751.902552,3374.62946910638,4537.31029246512,-3404.80520600005
